shopid,seller_type,rating_star,display_response_rate,sku,camp_flag,main_category,p30_gmv,p30_order_cnt,follower_count,Decorated
38618652,NS,4.5,86,2464,N,Baby & Toys,1797.71,40,247,0
39350039,NS,4.83,65,449,N,Baby & Toys,457.12,5,1067,0
41206858,NS,4.87,95,597,N,Mobile & Accessories,2973.08,101,1083,0
42155678,NS,5,65,16,N,Baby & Toys,200,5,28,0
42878383,NS,5,89,7,N,Mobile & Accessories,138.2,6,373,0
43351333,NS,4.68,87,195,N,Home & Living,2702,23,386,0
43385663,NS,4.82,84,317,N,Women's Bags,342.9,20,1074,0
43526908,NS,4.73,80,76,N,Home & Living,1048.45,23,62,0
43834454,PS,4.8,88,166,N,Home & Living,3305.11,114,1414,0
45461519,NS,4.72,91,17,N,Automotive,1030.79,10,132,0
47614192,NS,4.85,78,34,N,"Games, Books & Hobbies",430,5,1381,0
48225853,PS,4.82,92,713,N,Automotive,75682.78,2047,4184,0
48756151,NS,4.9,65,33,N,Women Clothes,170,5,444,0
49293590,NS,4.97,95,49,N,Home & Living,1321.52,33,2529,0
51184144,NS,4.96,80,74,N,Health & Beauty,122.64,6,68,0
51849740,PS,4.96,95,66,N,Baby & Toys,4159.79,112,1239,0
53323435,NS,4.97,95,63,N,Home & Living,1089.19,21,1236,0
53491201,PS,4.97,95,70,N,Home & Living,4094.65,73,385,0
53813030,NS,5,86,29,N,Computer & Accessories,969.42,9,120,0
54452909,NS,4.79,65,241,N,Home & Living,3093.49,24,948,0
54510069,NS,4.5,57,35,N,Mobile & Accessories,236.44,10,5,0
54712784,NS,4.78,78,933,N,Men Shoes,1498.37,11,1848,0
58157587,NS,4.85,93,5,N,Muslim Fashion,1970.46,34,81,0
58215624,NS,5,87,15,N,Health & Beauty,395,8,21,0
59579284,NS,4.8,92,640,N,Men Shoes,788.29,7,2537,0
61559215,NS,4.8,65,604,N,Women's Bags,4140.7,33,726,0
62555323,NS,4.94,92,290,Y,Health & Beauty,7453.12,154,430,1
62770293,NS,5,82,5,N,Automotive,795,6,16,0
62914874,NS,4.86,93,376,N,Mobile & Accessories,113137.16,1985,5468,0
63426954,NS,4.72,95,996,N,Baby & Toys,775.98,16,539,0
63714301,NS,4.94,95,38,N,Health & Beauty,1896.79,29,488,0
64481798,NS,4.53,78,25,N,Home & Living,122.31,10,8,0
67764530,NS,4.53,95,2763,N,Fashion Accessories,226.45,7,733,0
69379431,NS,4.84,84,68,N,Women Shoes,896.7,18,292,0
69707212,OS,4.83,91,91,N,Fashion Accessories,858.74,12,1733,0
70954418,NS,4.91,84,18,N,Health & Beauty,227.62,5,61,0
71260684,NS,4.84,78,612,N,Home & Living,558.3,8,298,0
71985355,NS,4.68,95,1200,N,Women's Bags,185.77,6,544,0
72397248,NS,4.56,65,1138,N,Baby & Toys,1499.93,31,283,0
72893510,NS,4.91,65,9,N,Home Appliances,4255.2,10,360,0
73440031,PS,4.76,88,1048,N,Women Clothes,2959.43,67,3604,0
74167502,PS,4.9,93,18,N,Groceries & Pets,1949.89,56,86,0
74297576,NS,4.62,65,291,N,Men Shoes,2776.24,21,323,0
76156347,NS,5,95,20,N,Health & Beauty,1030.52,23,53,0
76198181,NS,4.62,57,1071,N,Home & Living,1007.82,16,2650,0
79175389,NS,4.78,93,119,N,Groceries & Pets,1493.4,29,131,0
80170451,NS,4.89,65,39,N,Home & Living,283.55,18,1506,0
80788713,PS,4.73,78,1979,N,Health & Beauty,3268.28,145,556,0
80789133,NS,4.49,95,568,N,Health & Beauty,1602.7,33,803,0
82041367,PS,4.73,93,581,N,Mobile & Accessories,9889.58,729,1528,0
82052234,NS,4.5,88,58,N,Home & Living,1097.76,15,52,0
85448509,PS,4.59,86,6324,N,Home & Living,21982.15,279,7090,0
87555897,NS,4.93,95,37,N,Men Clothes,2032.49,26,139,0
88312618,NS,4.97,95,10,N,Gaming & Consoles,5025.5,47,84,0
92233880,NS,4.97,95,47,N,Health & Beauty,44742.84,104,123,0
92481419,NS,4.96,94,88,N,Watches,11095,11,136,0
93436996,NS,4.78,78,28,N,Health & Beauty,464.4,8,78,0
94634143,NS,4.73,78,344,N,Home & Living,3752.57,83,305,0
95318975,NS,4.5,93,90,N,Home & Living,3108.1,120,2750,0
95981796,NS,4.83,78,82,N,Home Appliances,1270.44,21,17,0
96347850,NS,4.97,94,318,N,Others,3574.7,44,256,0
96681936,NS,4.81,65,1048,N,Home & Living,1027.11,60,459,0
98291468,NS,5,65,202,N,Home & Living,1365.39,8,20,1
98521817,NS,4.93,78,205,N,Home & Living,815.45,13,36,0
99892379,NS,4.73,65,4827,N,Home & Living,9515.46,234,741,0
108329013,NS,4.95,88,32,N,Mobile & Accessories,90412.97,101,104,0
112525414,NS,4.31,78,76,N,Baby & Toys,164.26,6,397,0
112858859,NS,4.89,65,80,N,Fashion Accessories,283.42,6,5117,0
115344420,NS,4.91,93,177,N,Automotive,6925.81,67,180,0
117632793,NS,4.9,65,20,N,Home & Living,5335,39,637,0
119024350,NS,4.92,93,195,N,Sports & Outdoor,4610.72,30,233,0
120973605,NS,4.73,84,70,N,Women Shoes,559.58,13,1280,1
122173962,NS,5,95,105,N,Men Clothes,633.76,12,16,0
122474029,NS,4.87,65,276,N,Women's Bags,9000.77,353,299,0
123499223,NS,5,90,6,N,Health & Beauty,2626.5,24,18,0
123573244,NS,5,65,93,N,Fashion Accessories,223.9,11,3,0
125981615,PS,4.99,94,336,N,Health & Beauty,46556.9,945,1292,0
126153303,NS,4.5,65,841,N,Health & Beauty,226.13,10,57,0
127242267,NS,4.8,88,452,N,Fashion Accessories,614.13,36,9,0
130114028,NS,4,95,116,N,Fashion Accessories,56.84,5,487,0
130335287,NS,4.64,95,312,N,Women Clothes,672.55,29,721,1
134514439,NS,4.21,78,51,N,Men Clothes,302.3,6,821,0
134543995,PS,4.82,78,86,N,Women Shoes,4674.39,85,799,0
134784087,NS,4.88,86,2257,N,Automotive,1433.03,109,44,0
136182808,NS,4.89,89,324,N,Women Clothes,1190.78,34,670,0
137610453,NS,5,92,324,Y,Baby & Toys,1216.74,45,1049,1
139087658,NS,4.81,65,233,N,Watches,9795.19,346,1368,0
143137874,NS,4.99,82,170,N,Men Shoes,5859.65,155,534,0
148061817,NS,5,65,88,N,Sports & Outdoor,2418,5,18,0
243351,PS,4.89,89,83,N,Baby & Toys,8183.8,244,6687,0
282980,NS,4.97,83,852,N,"Games, Books & Hobbies",143.9,39,154,0
364315,NS,4.87,91,41,N,Baby & Toys,476.04,11,390,0
636846,NS,4.95,95,207,N,Baby & Toys,4536.37,59,1141,0
653696,NS,4.94,95,39,N,Groceries & Pets,1280.49,13,5699,0
1391668,NS,4.96,92,150,N,Home & Living,1632.12,20,1015,0
1570516,NS,4.73,90,312,N,Health & Beauty,1692.29,12,51,0
2499012,NS,4.64,95,248,N,Health & Beauty,254,6,135,0
2581537,PS,4.93,95,111,N,Health & Beauty,6030.26,83,7287,0
2593341,NS,4.46,89,8,N,Mobile & Accessories,709.87,10,32,0
3341259,NS,4.97,93,102,N,Sports & Outdoor,4806,16,134,0
3724201,NS,4.85,93,106,N,Automotive,4381.98,44,873,0
4419950,PS,4.98,95,96,N,Baby & Toys,10146.37,153,1113,0
6657158,NS,4.94,91,49,N,Health & Beauty,233.46,7,407,0
6946663,NS,4.94,84,199,N,Baby & Toys,392,9,1582,0
8954090,NS,4.8,95,187,N,Mobile & Accessories,434.55,11,713,0
9200141,PS,4.66,95,25,N,Home & Living,10215.66,87,1291,0
9716790,NS,4.87,94,140,N,Home & Living,6002.34,80,1198,0
10082697,NS,4.91,94,45,N,Muslim Fashion,3143.68,85,3194,0
10169784,NS,4.9,86,50,N,Groceries & Pets,894.08,23,294,0
11992947,NS,4.87,65,35,N,Health & Beauty,946.72,34,375,0
12227999,NS,4.95,65,7,N,Women Clothes,107.61,9,125,0
12454380,OS,4.87,94,89,N,Computer & Accessories,82572.65,1349,20785,0
12981243,NS,4.93,94,51,N,Health & Beauty,3435.05,60,87,0
14125628,PS,4.85,90,58,N,Baby & Toys,10144.25,150,3506,0
14320380,NS,4.88,86,238,N,Health & Beauty,1508.43,24,611,0
14404685,PS,4.88,95,189,N,Baby & Toys,1638.4,44,1712,0
14698307,NS,4.87,87,51,N,Home & Living,774,12,134,0
16912265,NS,4.91,88,550,N,Mobile & Accessories,2318.41,40,5926,0
17206495,NS,4.9,95,201,N,Women's Bags,2524.62,36,262,0
17268910,NS,4.76,65,432,N,Mobile & Accessories,467,9,167,0
17669204,NS,4.92,95,106,N,Baby & Toys,242.63,6,280,0
18017493,NS,4.85,88,50,N,Baby & Toys,446,10,188,0
18262814,PS,4.85,89,403,N,Muslim Fashion,16711.49,674,7437,0
18757003,NS,4.95,78,58,N,Fashion Accessories,250,9,476,0
20532675,PS,4.87,80,7,N,Health & Beauty,3303.45,100,256,0
21336108,NS,4.83,57,18,N,Muslim Fashion,2061.66,28,517,0
22197862,NS,4.98,91,41,N,Muslim Fashion,1224.4,11,207,0
23015078,NS,4.84,90,102,N,Health & Beauty,3978.47,63,4602,0
24531411,NS,4.72,78,291,N,Mobile & Accessories,40448.86,1101,3929,0
24696477,NS,4.88,95,5,N,Women Clothes,1465.02,23,35,0
24884143,NS,4.67,95,806,N,Sports & Outdoor,788.32,24,213,0
25317268,OS,4.84,93,595,N,Men's Bags & Wallets,11333.31,118,19522,0
25956942,PS,4.71,83,5074,N,Home & Living,19933.07,455,3382,0
25994079,NS,4.98,90,5,N,Tickets & Vouchers,89,26,45,0
27026760,NS,4.89,93,234,Y,Fashion Accessories,4418.56,33,549,1
27199118,NS,4.96,95,63,N,Health & Beauty,744.85,16,229,0
28350997,NS,4.84,57,897,N,Baby & Toys,4226.06,91,297,0
28690655,NS,4.87,95,121,N,Health & Beauty,1426,18,92,0
28691264,NS,4.8,92,10,N,Muslim Fashion,1482.24,41,396,0
29711181,NS,4.91,78,29,N,Automotive,637.56,17,739,0
29982336,NS,4.84,95,4767,N,Women Clothes,1404.45,42,1344,0
30332448,NS,4.98,78,168,N,Women Clothes,556.12,7,469,0
31396253,NS,5,86,11,N,Health & Beauty,714.09,9,1017,0
31616884,NS,4.94,78,13,N,Health & Beauty,14891.34,197,247,0
32532615,NS,4.49,91,20,N,Health & Beauty,536,5,24,0
33696887,NS,4.72,95,406,N,Women Clothes,392.78,7,175,0
33895215,NS,4.8,78,256,N,Men Clothes,14617.39,159,2401,0
34553941,NS,4.96,94,61,N,Muslim Fashion,2185.36,41,284,0
36388516,NS,4.97,95,110,N,Health & Beauty,391,10,160,0
36462206,NS,4.95,87,267,N,Health & Beauty,9912.07,316,1444,0
36870760,NS,4.92,78,513,N,Health & Beauty,880.9,19,5199,0
38377706,NS,4.93,78,15,N,Baby & Toys,1340.53,15,21,0
39120047,NS,4.88,65,154,N,Health & Beauty,2223.35,14,5530,0
39212914,NS,4.69,92,183,N,Men's Bags & Wallets,3511.9,31,1863,0
39537053,NS,4.59,88,2338,N,Mobile & Accessories,201.78,11,53,0
40722571,NS,4.99,88,23,N,Baby & Toys,562.34,12,398,0
41006124,NS,4.94,95,347,N,"Games, Books & Hobbies",752.54,15,1131,0
42292942,NS,4.86,86,25,N,Health & Beauty,1466,15,194,0
42593875,NS,4.67,91,154,N,Women's Bags,1023.71,41,877,0
43378429,NS,4.9,86,23,N,Health & Beauty,1684.2,15,57,0
43553716,NS,4.78,81,916,N,Baby & Toys,5414.78,171,1390,0
43929472,NS,5,95,38,N,Fashion Accessories,414,7,52,0
45182327,NS,4.9,80,22,N,Health & Beauty,2105.32,19,721,0
45695630,PS,4.95,85,136,N,Baby & Toys,15532.06,223,772,0
46101043,PS,4.92,93,1305,N,Health & Beauty,352609.59,3793,3006,0
46761953,NS,4.72,95,231,N,Men Clothes,1368.42,28,886,0
46762898,NS,4.83,91,59,N,Home & Living,1832.05,69,1092,0
47009769,PS,4.96,92,90,N,Home & Living,28078.18,323,1633,0
48231826,NS,4.9,65,64,N,"Games, Books & Hobbies",3117.45,23,282,0
48652234,NS,4.94,84,380,N,Sports & Outdoor,2463.9,16,340,0
49787375,NS,4.59,78,447,N,Home & Living,1463.43,35,661,0
50085239,NS,4.83,78,10,N,Women Clothes,2392.63,109,151,0
50329897,NS,4.9,92,55,N,Muslim Fashion,1108,11,801,0
50408552,PS,4.91,95,13,N,Men Clothes,7899.73,67,868,0
50714359,NS,4.75,95,2975,N,Sports & Outdoor,668.42,46,1361,0
50799585,NS,4.63,95,362,N,Women Clothes,17601.41,245,11139,0
51906621,NS,4.82,95,40,N,Men Shoes,1471.05,7,86,0
51927010,NS,4.81,82,1832,N,Men Clothes,4835.15,100,158,0
52846437,NS,4.79,89,38,N,Groceries & Pets,1810.42,27,89,0
53591275,NS,4.51,85,588,N,Home & Living,274.97,11,408,0
56553489,NS,4.83,89,97,N,Groceries & Pets,4219.21,106,797,0
58123999,NS,4.85,92,626,N,Home & Living,3614.83,81,1624,0
58335996,NS,4.89,65,976,N,Baby & Toys,3402.58,37,148,0
58353454,NS,4.88,95,19,N,Health & Beauty,127.33,5,248,0
59612823,NS,4.98,95,185,N,Health & Beauty,971.8,32,92,0
59619656,NS,4.66,65,2853,N,Mobile & Accessories,188.64,11,170,0
60658311,NS,4.97,95,117,N,Muslim Fashion,1345.36,40,2578,0
61672544,NS,5,65,42,N,Men Clothes,370,8,589,0
62285276,NS,4.98,95,152,N,Health & Beauty,159.2,6,71,0
62648236,NS,4.74,86,1783,N,Home & Living,7386.91,384,926,0
64192177,NS,4.92,78,31,N,Muslim Fashion,828.7,6,176,0
64285345,NS,4.75,57,336,N,Women's Bags,628.75,13,198,0
66309085,NS,4.76,94,93,N,Muslim Fashion,2283.96,57,318,0
67567617,NS,5,87,10,N,Health & Beauty,1101.13,9,14,0
67809923,PS,4.9,90,1118,N,Mobile & Accessories,40573.92,2421,8254,0
69410490,PS,4.82,85,146,N,Mobile & Accessories,6497.08,312,4484,0
69566502,NS,4.88,78,90,Y,Home & Living,11792,51,499,1
69719840,PS,4.78,78,320,N,Mobile & Accessories,1510.45,97,5878,0
69744159,NS,4.82,88,976,N,Women Clothes,2242.55,29,3781,0
72504103,NS,4.67,78,1091,N,Mobile & Accessories,6856.2,265,372,0
72534459,NS,4.78,78,334,N,Mobile & Accessories,98.18,7,6,0
75462906,NS,4.86,95,173,Y,Sports & Outdoor,1204.98,11,158,1
75466570,NS,4.69,89,2995,N,Fashion Accessories,164.4,5,170,0
75772622,NS,4.98,80,592,N,Automotive,5199.8,9,138,0
77266988,NS,4.76,57,319,N,Health & Beauty,249.19,13,6319,0
77421908,PS,4.92,95,337,N,Baby & Toys,9816,149,840,0
80018437,NS,4.55,65,2318,N,Home & Living,1107.92,34,182,0
80079045,NS,4.8,65,19,N,Women Clothes,396,8,164,0
81219795,OS,4.89,95,67,N,Women Clothes,282.84,9,184,0
82237039,NS,4.78,82,220,N,Home & Living,2577.7,48,135,0
82471668,NS,4.98,94,69,N,Health & Beauty,3874.2,52,609,0
82858646,NS,4.89,86,311,N,Groceries & Pets,1377.97,29,1808,0
83816562,NS,4.96,88,12,N,Health & Beauty,805,14,421,0
86227712,NS,4.6,86,10,N,Others,1300,17,1098,0
87850044,NS,4.7,57,331,N,Watches,6839.19,267,1015,0
89117880,PS,4.62,94,1650,N,Health & Beauty,1817.07,126,1119,0
89956945,NS,4.8,78,150,N,Health & Beauty,5080.5,112,618,0
90774059,NS,4.86,95,1875,N,Fashion Accessories,250.84,10,195,0
91311032,NS,4.93,95,54,N,Health & Beauty,391.84,6,218,0
91520653,NS,4.75,78,486,N,Mobile & Accessories,507.77,18,1103,0
91814881,NS,4.83,84,220,N,Home & Living,314.26,18,4802,0
91986769,NS,4.96,95,157,N,Health & Beauty,754,15,1220,0
97418094,NS,5,90,5,N,Home & Living,1186.71,8,9,0
98048898,NS,4.68,95,6707,N,Women Clothes,4691.83,167,2098,0
98280856,NS,4.95,84,18,N,Groceries & Pets,1547.43,19,2,0
98494653,NS,4.96,88,28,N,Home & Living,676,6,7,0
99823500,PS,4.79,94,346,N,Automotive,16295.54,642,1727,0
105737303,NS,4.79,85,557,N,Home & Living,1611.45,14,521,0
106035154,NS,4.78,87,531,N,Women Clothes,465.94,13,544,0
108182920,NS,4.52,89,2647,N,Women's Bags,814.38,9,2309,0
112870119,NS,4.98,88,1058,N,Computer & Accessories,16674.41,19,5,0
115734214,NS,4.93,90,27,N,Health & Beauty,909.11,22,230,0
116192414,NS,4.97,88,255,N,Health & Beauty,4645.15,96,150,0
116817643,PS,4.62,88,723,N,Women Clothes,9264.01,235,3001,0
117880750,NS,4.83,65,2080,N,Mobile & Accessories,243.93,17,5,0
118950220,NS,4.83,78,2091,N,Home & Living,1988.56,75,33,0
119309641,NS,5,95,206,N,Baby & Toys,997.74,24,771,0
120108113,NS,5,88,38,N,Baby & Toys,169,5,17,0
122157301,NS,4.87,92,75,N,Mobile & Accessories,2281.21,33,1504,0
122831807,NS,5,80,6,N,Automotive,240,5,12,0
127794402,NS,4.6,89,63,N,Mobile & Accessories,1059.77,7,834,0
127811150,NS,4.42,78,2008,N,Baby & Toys,3480.93,70,11,0
127860210,NS,4.7,90,408,N,Women Clothes,508.73,16,316,0
128257182,NS,4.92,85,283,N,Baby & Toys,4463.4,95,1366,0
128294568,NS,5,95,1884,N,Men Clothes,212,6,145,0
129488887,NS,5,95,8,N,Health & Beauty,22976,24,22,0
129767941,NS,4.61,80,1092,N,Home & Living,495.99,76,26,0
130093966,NS,4.94,94,235,N,Gaming & Consoles,3487.22,15,12,0
130674169,NS,4.96,87,20,N,Health & Beauty,1146.95,11,166,0
131364720,NS,5,78,160,N,Fashion Accessories,224.7,5,1468,0
132091272,NS,4.85,57,436,N,Women Clothes,763.14,19,307,0
132902033,NS,4.69,95,149,Y,Health & Beauty,401.49,9,17,1
133065907,NS,4.23,95,176,N,Home Appliances,1591.7,14,12,0
134499447,NS,4.83,94,319,N,Women's Bags,372.96,7,784,0
134651322,NS,5,93,9,N,Home & Living,462.12,15,31,0
136828269,NS,4.91,95,13,N,Health & Beauty,1544.55,24,38,0
137919508,NS,4.89,88,123,N,Women's Bags,1382.86,54,827,0
137921724,NS,5,65,103,N,Sports & Outdoor,250.18,5,6,0
139773764,NS,5,87,85,N,Men Shoes,348.15,11,89,0
140498916,NS,4.97,93,341,N,Home & Living,1230.47,27,2408,0
142375069,NS,4.67,57,30,N,Mobile & Accessories,254.69,5,5,0
143013799,NS,5,57,5,N,Health & Beauty,636,5,1,0
143619968,NS,4.88,95,279,N,Women Clothes,287.33,9,2215,0
147400121,NS,5,57,96,N,Fashion Accessories,293.18,6,1,0
151034771,NS,4.57,92,105,N,Mobile & Accessories,75.2,5,33,0
279905,NS,4.74,90,602,N,Women Clothes,455.21,13,16012,0
1560567,NS,4.88,87,6,N,Health & Beauty,7429,99,740,0
2970640,NS,5,95,41,N,Men's Bags & Wallets,314.48,8,4,0
3465884,PS,4.98,95,181,N,Health & Beauty,4970.2,94,632,0
3808850,PS,4.99,89,107,N,Muslim Fashion,13259.35,267,1759,0
3955327,NS,4.79,78,40,N,Health & Beauty,412.66,16,218,0
4388348,NS,4.91,83,428,N,Women Shoes,1032.28,21,194,0
7760643,NS,4.76,57,466,N,Baby & Toys,5575.18,37,2805,0
8631760,NS,4.99,65,71,N,Health & Beauty,4885,12,1940,0
8669593,NS,4.84,78,57,N,Baby & Toys,5308.33,232,4447,0
9019822,NS,4.65,65,12,N,Home & Living,104.78,5,329,0
9357554,NS,4.88,81,26,N,Mobile & Accessories,51619,78,3230,0
11094430,NS,4.81,65,232,N,Baby & Toys,321,5,781,0
11193355,NS,4.8,80,288,N,Baby & Toys,5371.4,223,777,0
11509886,NS,4.56,78,1144,N,Health & Beauty,2340.64,23,252,0
12701036,NS,4.93,95,53,N,Health & Beauty,1740.08,21,107,0
13229912,NS,4.73,91,156,N,Sports & Outdoor,867.23,15,2157,0
13286706,NS,4.86,94,187,N,Health & Beauty,109228.97,1268,6425,0
13832679,PS,4.83,92,347,N,"Games, Books & Hobbies",7986.1,160,870,0
15599448,PS,4.81,92,269,N,Fashion Accessories,170364.79,4413,8243,0
17150885,NS,4.85,65,11,N,Mobile & Accessories,112,6,197,0
17278927,NS,4.79,93,11,N,Mobile & Accessories,1579.51,25,205,0
17344211,NS,4.98,95,92,N,Muslim Fashion,1491.89,21,912,0
19563614,NS,4.83,78,139,N,Health & Beauty,1607.43,27,592,0
19703711,NS,4.9,85,67,N,Fashion Accessories,5037.09,107,912,0
20483324,NS,4.92,90,37,N,Health & Beauty,17873.91,57,116,0
20534822,PS,4.91,94,256,N,Sports & Outdoor,24656.97,251,1336,0
20593676,OS,4.89,57,78,N,Women Clothes,675.88,8,7911,0
20722354,NS,4.88,78,67,N,Mobile & Accessories,3183.29,60,266,0
21466371,NS,4.94,78,35,N,Health & Beauty,828,7,268,0
22304577,NS,4.57,92,397,N,Home & Living,13977.46,400,1266,0
23867538,NS,4.83,65,357,N,Health & Beauty,163.14,5,1946,0
24506571,PS,4.99,95,37,N,Health & Beauty,3533.24,74,502,0
25212958,NS,4.86,78,307,N,Home Appliances,5645.57,28,122,0
25433921,NS,4.86,95,56,N,Health & Beauty,1244.65,5,82,0
26013577,NS,4.97,93,346,N,Home & Living,2313.02,38,721,0
26066534,NS,4.94,65,79,N,Health & Beauty,1448.76,27,1196,0
28073586,NS,5,57,6,N,Groceries & Pets,533,7,49,0
29450630,NS,4.96,92,91,N,Baby & Toys,2523.66,86,896,0
30130197,NS,4.87,94,43,N,Baby & Toys,13474,102,582,0
30968842,NS,4.86,95,73,N,Health & Beauty,4535.46,41,87,0
31973846,NS,4.77,86,81,N,Men Clothes,1271.3,26,120,0
33955828,NS,4.8,65,55,N,Health & Beauty,748.08,9,63,0
34924704,NS,4.89,91,110,N,Men Shoes,5582.89,151,1159,0
35017932,PS,4.89,95,105,N,Women's Bags,15279.38,593,3139,0
38414833,NS,4.92,93,13,N,Groceries & Pets,1148.51,21,41,0
38693705,NS,4.95,78,9,N,Automotive,210,7,60,0
39200149,NS,4.55,89,918,N,Women's Bags,268.78,8,948,0
39883857,NS,4.94,93,7,N,Muslim Fashion,404.31,8,280,0
39955681,NS,5,90,9,N,Health & Beauty,465,6,249,0
40476115,NS,4.87,90,145,N,Home & Living,3859.3,29,166,0
41159360,NS,4.89,95,226,N,Others,2539.92,36,431,0
41621054,NS,4.94,91,129,N,Baby & Toys,2301.76,36,566,0
43031327,NS,4.93,95,7,N,Sports & Outdoor,1425.4,24,100,0
46439045,NS,4.72,78,317,N,Women Clothes,1537.2,21,4083,0
47639141,NS,4.96,92,271,N,Health & Beauty,5588.71,43,329,0
47947268,NS,4.92,93,40,N,Health & Beauty,208.98,5,5,0
48482282,NS,4.94,91,38,N,Groceries & Pets,254.08,10,731,0
48526149,NS,4.89,95,37,N,Women Clothes,814.92,12,324,0
49458354,NS,4.92,91,7,N,Health & Beauty,3591.99,38,180,0
49944974,NS,4.86,65,186,N,Health & Beauty,726.68,19,1247,0
51522987,PS,4.82,78,659,N,Gaming & Consoles,3701.57,102,1112,0
51652418,NS,4.98,95,25,N,Women Clothes,2331.76,30,302,0
51952620,NS,4.66,95,400,N,Health & Beauty,10977.03,211,1266,0
52460017,PS,4.89,90,229,N,Automotive,120431.76,2146,4109,0
53084566,NS,4.96,89,11,N,Groceries & Pets,3669.41,80,383,0
53391307,NS,4.97,88,52,N,Baby & Toys,1967.39,38,144,0
53444494,NS,4.94,78,133,N,Mobile & Accessories,29532.68,148,284,0
54242857,PS,4.93,95,85,N,Health & Beauty,5325.73,115,1328,0
54619320,NS,4.93,90,45,N,Women Clothes,540.9,8,458,0
54664767,NS,4.93,95,35,N,Baby & Toys,661,9,1237,0
55586564,NS,4.83,65,484,N,Mobile & Accessories,1194.93,63,3593,0
56101818,NS,4.87,86,30,N,Fashion Accessories,1085,13,31,0
57024177,NS,5,95,103,N,Fashion Accessories,919.75,15,268,0
57507692,NS,4.97,78,16,N,Mobile & Accessories,36434,68,220,0
57572431,NS,4.86,84,44,N,Health & Beauty,1963.3,80,224,0
58647245,NS,4.8,94,145,N,Others,1345.9,24,94,0
59498582,NS,4.55,65,101,N,Mobile & Accessories,747.37,11,29,0
60216628,NS,4.52,65,478,N,Health & Beauty,2070.01,60,1470,0
60327764,NS,4.99,95,5,N,Health & Beauty,943.36,13,273,0
60691023,PS,4.9,86,16,N,Muslim Fashion,4723,72,144,0
62819902,NS,4.79,93,6,N,Home & Living,2036.05,50,20,0
62994077,NS,4.89,95,45,N,Automotive,2080.64,18,22,0
63843538,NS,4.67,85,4500,N,Home & Living,10457.39,392,604,0
65073133,NS,4.65,65,1618,N,Men Shoes,772,5,2588,0
65336992,NS,4.97,94,237,N,Health & Beauty,44514.22,265,504,0
65905881,NS,4.94,84,892,N,Women Clothes,994.1,7,4386,0
66607618,NS,4.93,91,241,N,Health & Beauty,28918.83,122,204,0
67067254,NS,4.86,87,45,N,Groceries & Pets,371.2,11,425,0
67282427,NS,4.78,78,50,N,Home & Living,287,5,603,0
67541065,NS,4.91,86,131,N,Health & Beauty,106198.29,1483,5015,0
69470931,NS,4.9,89,978,N,Baby & Toys,644.04,11,3666,0
70655126,NS,4.71,84,182,N,Fashion Accessories,708.59,30,59,0
72608466,PS,4.97,95,54,N,Muslim Fashion,5458.99,74,226,0
73470101,NS,4.96,84,10,N,Health & Beauty,239.53,9,30,0
73656123,PS,4.8,95,1338,N,Mobile & Accessories,1622.46,67,1569,0
75697329,NS,4.86,87,168,N,Automotive,5415.74,21,58,0
75713198,NS,4.88,94,318,N,Sports & Outdoor,3131.35,71,217,0
75750648,NS,4.82,95,262,N,Women's Bags,5406.33,139,9192,0
75764196,PS,4.77,87,142,N,Mobile & Accessories,2558.48,110,3298,0
76183946,NS,5,65,100,N,Sports & Outdoor,555.94,5,14,0
76626597,NS,4.76,65,814,N,Women Clothes,3718.1,102,616,0
76776908,NS,4.78,95,103,N,Men Clothes,475.72,10,50,0
78565136,NS,5,87,57,N,Health & Beauty,1130,9,1103,0
78711080,NS,4.67,90,61,N,Fashion Accessories,348.07,6,50,0
78760638,NS,4.73,95,32,N,Automotive,474.17,5,1595,0
78919742,NS,4.46,95,1144,N,Women Clothes,154.88,5,35,0
79711083,NS,4.95,95,114,N,Computer & Accessories,58834.86,20,100,0
80744966,PS,4.86,94,905,N,Health & Beauty,53821.59,772,1607,0
82071070,NS,4.62,65,4828,N,Home & Living,2358.34,50,403,0
82434246,NS,4.73,65,21,N,Mobile & Accessories,1578.08,6,19,0
83199800,PS,4.98,95,7,N,Health & Beauty,21691.49,133,540,0
83799573,NS,4.96,94,38,N,Health & Beauty,10795.76,50,479,0
84388630,NS,4.73,95,2284,N,Women Clothes,1759.07,39,1542,1
85272898,NS,4.86,65,339,N,Mobile & Accessories,423.58,11,2244,0
85350792,NS,5,83,7,N,Women Clothes,547.5,6,2,0
85815865,NS,4.84,92,241,N,Home & Living,1626.95,29,1694,0
86297286,NS,4.88,86,21,N,Home & Living,514.89,17,43,0
86661297,NS,4.92,94,12,N,Sports & Outdoor,696,5,7,0
